:PAPER_ID(ARTICLE_ID),:PLACE_ID(VENUE_ID),:TYPE
39523956-8d67-4b86-b433-53fc89a50203, Lecture Notes in Computer Science,ARTICLE_VENUE
39543d9f-5f86-4a3f-bb7c-4f32bdfa70cf, Lecture Notes in Computer Science,ARTICLE_VENUE
395b2615-727f-473e-99f5-1d1e5297b982, Lecture Notes in Computer Science,ARTICLE_VENUE
39612264-db6e-46cc-9cfe-e47c79fb9614, Lecture Notes in Computer Science,ARTICLE_VENUE
3964756d-1bbb-4cbb-982f-b41d7a125252, Lecture Notes in Computer Science,ARTICLE_VENUE
39653be6-1de8-40c0-9dc5-66d91eaf95c4, Lecture Notes in Computer Science,ARTICLE_VENUE
3965978c-6bf8-4ca3-88cb-e17a7034bef2, Lecture Notes in Computer Science,ARTICLE_VENUE
397265be-8873-42f3-8ef4-cb85776d648f, Lecture Notes in Computer Science,ARTICLE_VENUE
397a22a4-b380-4098-a427-ec7c94676a1e, Lecture Notes in Computer Science,ARTICLE_VENUE
3984e269-8014-4c69-95c6-72f8e2a735aa, Lecture Notes in Computer Science,ARTICLE_VENUE
398ae4ac-4f55-4d9f-ae24-a0854e4bd6de, Lecture Notes in Computer Science,ARTICLE_VENUE
3992de4e-ad76-4309-8712-b68591e09238, Lecture Notes in Computer Science,ARTICLE_VENUE
399383c5-7454-4242-ae37-15892fe395f0, Lecture Notes in Computer Science,ARTICLE_VENUE
399bbe58-df85-400e-9cd7-4acce85a5b2b, Lecture Notes in Computer Science,ARTICLE_VENUE
399fe9eb-99d9-4a05-8ff3-ce4ad965a281, Lecture Notes in Computer Science,ARTICLE_VENUE
39a454b7-b7bf-45d1-97c5-c847d2f67c4b, Lecture Notes in Computer Science,ARTICLE_VENUE
39afc885-ee62-4fdd-abea-03749e49272a, Lecture Notes in Computer Science,ARTICLE_VENUE
39b0e790-f861-4167-a7e4-7fbd195651a6, Lecture Notes in Computer Science,ARTICLE_VENUE
39b3a741-26d2-451f-9b7c-d5bb8e0beecd, Lecture Notes in Computer Science,ARTICLE_VENUE
39bcf187-4fc3-42b8-bbde-6f069e87c5ab, Lecture Notes in Computer Science,ARTICLE_VENUE
39c03518-f2fb-40d0-9f4a-59764ab60b11, Lecture Notes in Computer Science,ARTICLE_VENUE
39cd336a-0f47-42a2-a9b0-bd655c584999, Lecture Notes in Computer Science,ARTICLE_VENUE
39d134a6-12f2-4e18-bc7a-9b708519164a, Lecture Notes in Computer Science,ARTICLE_VENUE
39d8aa81-2208-44d2-8499-61c87c173a71, Lecture Notes in Computer Science,ARTICLE_VENUE
39dc3700-9c7d-4aec-93a9-096156800c6e, Lecture Notes in Computer Science,ARTICLE_VENUE
39e2e544-c27c-4f79-9768-4aa0c752fca1, Lecture Notes in Computer Science,ARTICLE_VENUE
39e31e47-a049-41e7-924d-4ef3f6467968, Lecture Notes in Computer Science,ARTICLE_VENUE
39e32be8-e1a8-4558-b651-6bb7f251b045, Lecture Notes in Computer Science,ARTICLE_VENUE
39e3b420-967a-44fe-a3b9-a14022e909c4, Lecture Notes in Computer Science,ARTICLE_VENUE
39e6942e-5202-4d4a-baed-1c59db2c1ab8, Lecture Notes in Computer Science,ARTICLE_VENUE
39e8172a-2f2c-4860-bb83-47beae188fca, Lecture Notes in Computer Science,ARTICLE_VENUE
39ee97a0-e965-40e9-8c0a-fb4af5a8f71d, Lecture Notes in Computer Science,ARTICLE_VENUE
39f39676-495b-4d0a-8625-eb9f4c2daaea, international conference on software engineering,ARTICLE_VENUE
39ffd5dd-af19-4ef7-80a8-df1b019456ef, Lecture Notes in Computer Science,ARTICLE_VENUE
3a041bad-6010-4009-a737-560d44be0072, Lecture Notes in Computer Science,ARTICLE_VENUE
3a06a793-7089-4faa-988b-f6874e8aa3f6, Lecture Notes in Computer Science,ARTICLE_VENUE
3a07e0da-ae90-4668-b2fe-c4f700efbd0c, international conference on software engineering,ARTICLE_VENUE
3a0c7e83-6aff-4e1e-9aac-bd9cfeaada58, Lecture Notes in Computer Science,ARTICLE_VENUE
3a150448-6c2f-4f60-82bb-a870c815d128, Lecture Notes in Computer Science,ARTICLE_VENUE
3a1649e0-987b-44d4-b2b7-f5fd0f30aaba, Lecture Notes in Computer Science,ARTICLE_VENUE
3a1b7a08-c55b-4549-b93e-438f75b61d37, Lecture Notes in Computer Science,ARTICLE_VENUE
3a21398c-fef3-4fe4-85ae-13e2b4837b7d, Lecture Notes in Computer Science,ARTICLE_VENUE
3a260a41-cfd5-4ae2-88a7-865fbcaedb2a, Lecture Notes in Computer Science,ARTICLE_VENUE
3a2ae99a-1c2e-4213-b27d-5ece137d7841, Lecture Notes in Computer Science,ARTICLE_VENUE
3a354cff-1845-49a0-91b0-a86a1d0f416e, Lecture Notes in Computer Science,ARTICLE_VENUE
3a359314-7bde-41f3-a3e4-73c167aead1f, Lecture Notes in Computer Science,ARTICLE_VENUE
3a4474bf-53cf-4be5-805a-018c7720b22a, Lecture Notes in Computer Science,ARTICLE_VENUE
3a48ec71-f052-46a0-a3da-29bfd22a679e, Lecture Notes in Computer Science,ARTICLE_VENUE
3a4b3b19-60a2-459e-9b39-a80720fe534a, Lecture Notes in Computer Science,ARTICLE_VENUE
3a4c425d-0bc4-4a46-9d26-c04aa65ba1cc, Lecture Notes in Computer Science,ARTICLE_VENUE
3a586262-5d7d-4eb8-84d8-fb77e22617c8, Lecture Notes in Computer Science,ARTICLE_VENUE
3a59f0fd-9a9b-49fe-93ec-508f4e903651, Lecture Notes in Computer Science,ARTICLE_VENUE
3a5be8ec-4f50-42c6-b6a8-ec10eab5e834, Lecture Notes in Computer Science,ARTICLE_VENUE
3a5c8795-2e91-46d0-b240-b49f565f8a3d, Lecture Notes in Computer Science,ARTICLE_VENUE
3a620533-8f8c-4e18-ab5d-f73862f1d9fe, Lecture Notes in Computer Science,ARTICLE_VENUE
3a690e38-7e94-4ac4-86e1-9b86f4304a74, Lecture Notes in Computer Science,ARTICLE_VENUE
3a692536-f3a4-47ff-b49e-dcac165d39b6, Lecture Notes in Computer Science,ARTICLE_VENUE
3a6bd5cd-b9e9-4aba-9591-90cbc8f791ec, Lecture Notes in Computer Science,ARTICLE_VENUE
3a6cc8d2-8711-49a3-84e4-66344c3e05a2, Lecture Notes in Computer Science,ARTICLE_VENUE
3a6db257-9097-4af7-9be7-204ccbc4be84, Lecture Notes in Computer Science,ARTICLE_VENUE
3a72d62f-668f-489d-9fbf-b01b103589ad, Lecture Notes in Computer Science,ARTICLE_VENUE
3a74634b-a5ae-46ef-83fa-85bc0935bf50, Lecture Notes in Computer Science,ARTICLE_VENUE
3a757ee8-d109-44d2-82fd-df0c8bb4359b, Lecture Notes in Computer Science,ARTICLE_VENUE
3a78598d-e854-410f-89db-f280aed8ae4a, Lecture Notes in Computer Science,ARTICLE_VENUE
3a8d138c-9e26-4166-aa05-e53533480dc5, Lecture Notes in Computer Science,ARTICLE_VENUE
3a908bc5-5944-4ae1-a75d-3e1852afa58e, Lecture Notes in Computer Science,ARTICLE_VENUE
3a92cb72-b07f-4023-a4fe-6344585337ef, Lecture Notes in Computer Science,ARTICLE_VENUE
3aa000d3-50a1-4bb2-90c8-5c7e3da9eec4, Lecture Notes in Computer Science,ARTICLE_VENUE
3aa1c836-9102-467c-8b61-ad57316d3c00, Lecture Notes in Computer Science,ARTICLE_VENUE
3aa80b3d-8fdf-4bb6-87a1-bc238bc2aaa9, Lecture Notes in Computer Science,ARTICLE_VENUE
3aa98b63-5848-437e-b47e-48115b1dde58, Lecture Notes in Computer Science,ARTICLE_VENUE
3aaae841-f472-438c-8b15-4589200a96b8, Lecture Notes in Computer Science,ARTICLE_VENUE
3aad64d1-b849-4380-9ce6-a4d4ae3dfe61, Lecture Notes in Computer Science,ARTICLE_VENUE
3aad9c25-5c10-4735-b759-e9c26c3c3ab1, Lecture Notes in Computer Science,ARTICLE_VENUE
3aaf9387-43ce-426d-a1a5-cf680d648b36, Lecture Notes in Computer Science,ARTICLE_VENUE
3ab039a4-2b22-42f3-a493-a349a2156fb8, Lecture Notes in Computer Science,ARTICLE_VENUE
3ab14ff2-1aa2-4cf4-ab75-e3e0cd7818a7, Lecture Notes in Computer Science,ARTICLE_VENUE
3ab645d6-d204-427d-ad46-e02dd8624d12, Lecture Notes in Computer Science,ARTICLE_VENUE
3abab938-6cb2-40fb-8232-ab9319ae9c2a, advances in computing and communications,ARTICLE_VENUE
3acb1935-36f3-471d-a13f-7860e2ceafa9, Lecture Notes in Computer Science,ARTICLE_VENUE
3ad13215-c9c8-4ee5-8b0b-19aea2b0fb9a, Lecture Notes in Computer Science,ARTICLE_VENUE
3ad38d4a-f524-4c80-974d-a0227a30f141, Lecture Notes in Computer Science,ARTICLE_VENUE
3ad4829e-50cd-4c71-8b82-718bf2cae56a, Lecture Notes in Computer Science,ARTICLE_VENUE
3ad8d0bb-a2d9-416a-98b3-bf7f1182b47c, Lecture Notes in Computer Science,ARTICLE_VENUE
3ada76f0-583c-4b71-ac22-65675e677012, Lecture Notes in Computer Science,ARTICLE_VENUE
3adccda7-f8c9-47b6-881f-8b34b26351fc, Lecture Notes in Computer Science,ARTICLE_VENUE
3ade755a-15e0-41e6-a81f-19d20d0e593c, Lecture Notes in Computer Science,ARTICLE_VENUE
3adea455-a4f7-40e0-8ee1-f0b87ba0a494, Lecture Notes in Computer Science,ARTICLE_VENUE
3ae1b50e-fc82-4957-9b65-e47682d44155, Lecture Notes in Computer Science,ARTICLE_VENUE
3ae25432-85f5-4089-a958-41558d673ed5, Lecture Notes in Computer Science,ARTICLE_VENUE
3ae3cdf7-9f97-421e-bbdf-169cec500ace, international conference on software engineering,ARTICLE_VENUE
3ae4db92-ef9b-429f-9d07-b42557597326, Lecture Notes in Computer Science,ARTICLE_VENUE
3ae697a8-0991-4815-9642-e7b25405eee5, Lecture Notes in Computer Science,ARTICLE_VENUE
3ae7dfa2-9e3b-485b-a0b4-fbecf5bfe436, Lecture Notes in Computer Science,ARTICLE_VENUE
3ae81a6b-3139-45ee-baa6-6596784e910f, Lecture Notes in Computer Science,ARTICLE_VENUE
3ae8367a-2c4e-47e2-aacf-5422e2b966ae, advances in computing and communications,ARTICLE_VENUE
3aebc44b-a710-4a5a-bc80-00caacd85a69, Lecture Notes in Computer Science,ARTICLE_VENUE
3b03ac49-943e-4705-a98c-9ff856ded3cf, Lecture Notes in Computer Science,ARTICLE_VENUE
3b0b30d0-5dcf-4dff-bb9d-c96e7a197a1f, Lecture Notes in Computer Science,ARTICLE_VENUE
3b14e747-4c79-4521-89c1-c9ad7b3d6855, Lecture Notes in Computer Science,ARTICLE_VENUE
3b18e969-982c-4074-a74a-95ce9c1ff8a1, Lecture Notes in Computer Science,ARTICLE_VENUE
3b25726f-9f7d-48a2-96c7-ecc631e4863a, Lecture Notes in Computer Science,ARTICLE_VENUE
3b293e67-250a-4ead-882f-68b914a0cbf3, Lecture Notes in Computer Science,ARTICLE_VENUE
3b29e319-4f5a-411c-9364-f94321981c1a, Lecture Notes in Computer Science,ARTICLE_VENUE
3b30fb50-8567-4692-8b56-8fabc6019079, advances in computing and communications,ARTICLE_VENUE
3b316c63-a6a0-491e-abd2-757bc195a18c, Lecture Notes in Computer Science,ARTICLE_VENUE
3b365d33-331b-4d83-a963-528884f9316a, Lecture Notes in Computer Science,ARTICLE_VENUE
3b3a0b49-f433-48b9-954d-1c7e238b8283, Lecture Notes in Computer Science,ARTICLE_VENUE
3b3f233b-34b1-47ad-b7a1-6ed02142ebd9, Lecture Notes in Computer Science,ARTICLE_VENUE
3b40bced-e1bb-4bb9-9a44-16242ebd6fb6, Lecture Notes in Computer Science,ARTICLE_VENUE
3b437efd-60cb-47d7-a828-b462bc99d256, Lecture Notes in Computer Science,ARTICLE_VENUE
3b49c7c8-326f-46f3-b4be-e3cfe90d12af, Lecture Notes in Computer Science,ARTICLE_VENUE
3b51997d-b242-42da-9398-912a4818d14f, Lecture Notes in Computer Science,ARTICLE_VENUE
3b52ae5c-ebab-40ce-a50e-efc93b986c35, Lecture Notes in Computer Science,ARTICLE_VENUE
3b5603b9-4be5-4c2f-a412-6adca0d57f6d, Lecture Notes in Computer Science,ARTICLE_VENUE
3b595993-f1ea-45dc-8719-b7e5e270c87d, Lecture Notes in Computer Science,ARTICLE_VENUE
3b6de9d3-f0a3-4167-bfe7-6703b01a74bd, Lecture Notes in Computer Science,ARTICLE_VENUE
3b6f1772-73e2-415f-9a6c-2445acfe4b70, Lecture Notes in Computer Science,ARTICLE_VENUE
3b6fa687-53ee-4d83-aa50-56f49d50b48c, Lecture Notes in Computer Science,ARTICLE_VENUE
3b71aeb0-822f-4704-bff3-b4f5124ff311, Lecture Notes in Computer Science,ARTICLE_VENUE
3b74e7b1-86b7-4039-a796-db4530477896, Lecture Notes in Computer Science,ARTICLE_VENUE
3b756a6d-257e-413f-a1fb-a1ff17476c13, Lecture Notes in Computer Science,ARTICLE_VENUE
3b75a353-2266-429d-9182-1898bd84ee75, Lecture Notes in Computer Science,ARTICLE_VENUE
3b778376-200c-4026-96d0-d6b3df4ee1e4, Lecture Notes in Computer Science,ARTICLE_VENUE
3b7b4413-f272-4477-8767-91b634dbf5ca, Lecture Notes in Computer Science,ARTICLE_VENUE
3b90da04-2607-48ab-8d17-95b12beeca41, Lecture Notes in Computer Science,ARTICLE_VENUE
3b911521-5d42-4134-9ca8-59381d4e35db, Lecture Notes in Computer Science,ARTICLE_VENUE
3b920ad9-58e0-4f39-8096-4134483927ca, Lecture Notes in Computer Science,ARTICLE_VENUE
3b9395f3-83e3-4719-9e76-e60e104afdaf, Lecture Notes in Computer Science,ARTICLE_VENUE
3b97ac96-f612-4246-8342-4093bd98d062, international conference on software engineering,ARTICLE_VENUE
3b97f670-d530-4498-81eb-119a6db40760, international conference on software engineering,ARTICLE_VENUE
3b9ba705-9632-43e3-8ed2-39b1ef264c57, advances in computing and communications,ARTICLE_VENUE
3ba19dc1-0749-422e-b91a-72c930795bdd, Lecture Notes in Computer Science,ARTICLE_VENUE
3ba492af-565a-4593-a409-faac6f2c7be0, Lecture Notes in Computer Science,ARTICLE_VENUE
3ba5aa45-7a39-451e-bfee-d7b6250f88e6, Lecture Notes in Computer Science,ARTICLE_VENUE
3ba5c107-ab87-4d4f-9efa-e62917c18638, Lecture Notes in Computer Science,ARTICLE_VENUE
3ba6831b-bbdc-4016-8ddc-f1dc1e44de93, advances in computing and communications,ARTICLE_VENUE
3ba9a362-6b42-45a0-841b-db5dafee7674, Lecture Notes in Computer Science,ARTICLE_VENUE
3bc48796-34de-48d6-8c95-da3bb2c56725, Lecture Notes in Computer Science,ARTICLE_VENUE
3bcae13d-87e5-4fa5-a1f0-b82560f77ce8, Lecture Notes in Computer Science,ARTICLE_VENUE
3bcd3828-6739-4589-b608-25dcd8283dcd, Lecture Notes in Computer Science,ARTICLE_VENUE
3bce7615-c890-4f42-8384-c6651ea51a27, international conference on software engineering,ARTICLE_VENUE
3bd1c0c4-a115-47e8-8e05-0a9c28e28031, Lecture Notes in Computer Science,ARTICLE_VENUE
3bd408ce-0999-4d98-9966-36a314eb652b, Lecture Notes in Computer Science,ARTICLE_VENUE
3bdb1aaf-fd2b-4be2-9728-c27e31c4724d, Lecture Notes in Computer Science,ARTICLE_VENUE
3be13df1-9218-48ec-b9c1-f9f8b1474708, Lecture Notes in Computer Science,ARTICLE_VENUE
3be8db11-dec2-4403-9a82-5406fceb203c, international conference on software engineering,ARTICLE_VENUE
3be9f550-16c9-43d7-aacb-649bcf976fba, Lecture Notes in Computer Science,ARTICLE_VENUE
3bea704d-bc63-4340-95a9-6b37ff2ba664, Lecture Notes in Computer Science,ARTICLE_VENUE
3bec7f5c-85af-48f0-811a-8a219cf9cefa, Lecture Notes in Computer Science,ARTICLE_VENUE
3bee6506-e694-42f7-8af8-36a9f8f586a8, Lecture Notes in Computer Science,ARTICLE_VENUE
3bf2d613-166b-4fcb-a0f8-a382a7e99844, Lecture Notes in Computer Science,ARTICLE_VENUE
3bf67132-195d-4332-a698-3f9c51f56e3c, Lecture Notes in Computer Science,ARTICLE_VENUE
3c040e87-8fba-4e95-b7f9-4fabd1b230ed, Lecture Notes in Computer Science,ARTICLE_VENUE
3c1d879f-41c0-4290-b688-1e197894294f, Lecture Notes in Computer Science,ARTICLE_VENUE
3c23f7c6-bf71-4fba-83aa-05c0743e7a61, Lecture Notes in Computer Science,ARTICLE_VENUE
3c25c0dc-5418-4b99-9ff0-098208469ffa, Lecture Notes in Computer Science,ARTICLE_VENUE
3c26161f-731c-480b-a8a1-44fbe31d32ee, Lecture Notes in Computer Science,ARTICLE_VENUE
3c269176-4d3d-4da3-8538-abadbcfeaebb, advances in computing and communications,ARTICLE_VENUE
3c2a6e3f-93dc-4a72-afe5-930624001b22, Lecture Notes in Computer Science,ARTICLE_VENUE
3c2d5ad3-c878-4ab4-b5de-39f30f40f0bd, Lecture Notes in Computer Science,ARTICLE_VENUE
3c2d947b-9ef4-4212-892c-5385a5584a40, Lecture Notes in Computer Science,ARTICLE_VENUE
3c2ec773-5f0d-4e7a-b99d-c6ebbecb6ed3, Lecture Notes in Computer Science,ARTICLE_VENUE
3c339dad-bf9a-4ca2-8ca1-2666f3fe7414, Lecture Notes in Computer Science,ARTICLE_VENUE
3c3bbdaf-8cef-40c8-bc90-1206a22ca9a0, Lecture Notes in Computer Science,ARTICLE_VENUE
3c3c66fd-cc14-46c6-97b1-818c71e05278, Lecture Notes in Computer Science,ARTICLE_VENUE
3c3d0526-55b4-42da-83a6-17329b9f5536, Lecture Notes in Computer Science,ARTICLE_VENUE
3c416db3-7d35-4dd5-980f-32715022fa9d, Lecture Notes in Computer Science,ARTICLE_VENUE
3c496c97-05e8-446b-b95a-1b6ff2998954, Lecture Notes in Computer Science,ARTICLE_VENUE
3c50b61a-5d94-4c39-b044-523b72c3e6b3, Lecture Notes in Computer Science,ARTICLE_VENUE
3c515bca-c3a8-40a4-928d-733a8015fb4b, Lecture Notes in Computer Science,ARTICLE_VENUE
3c61f61c-6f05-404d-90b4-f97717a929f4, Lecture Notes in Computer Science,ARTICLE_VENUE
3c6c4d33-22ba-48f1-ab9e-1fe0cbc12821, Lecture Notes in Computer Science,ARTICLE_VENUE
3c737e7f-e652-4c8e-ae40-030adf60fbe8, Lecture Notes in Computer Science,ARTICLE_VENUE
3c74afa2-6b1c-4396-b10f-618eb0a0368a, Lecture Notes in Computer Science,ARTICLE_VENUE
3c7bff2f-8fc4-4988-a20c-83bf8ddc0266, Communications of The ACM,ARTICLE_VENUE
3c7e2b82-aa1e-4d71-aee4-766e1a39ffb0, Lecture Notes in Computer Science,ARTICLE_VENUE
3c830bd7-bed8-4bfa-b85d-080bab19622b, Communications of The ACM,ARTICLE_VENUE
3c83f379-7af5-4b19-8496-ff34eb9d388b, Lecture Notes in Computer Science,ARTICLE_VENUE
3c871699-628c-4981-a1e2-961fa597b271, Lecture Notes in Computer Science,ARTICLE_VENUE
3c896c83-529f-485f-9041-7811e658664b, advances in computing and communications,ARTICLE_VENUE
3c8b08fb-440a-4ded-8b1c-db1ae198d8ce, Lecture Notes in Computer Science,ARTICLE_VENUE
3c8b73fb-841d-428c-b205-fda8f8c6f536, Lecture Notes in Computer Science,ARTICLE_VENUE
3c8ba8c2-ca35-47b8-acda-d51d96e89068, Lecture Notes in Computer Science,ARTICLE_VENUE
3c924958-a2bf-4189-a8bf-c5309da06bf2, Lecture Notes in Computer Science,ARTICLE_VENUE
3c9476bf-8d68-4e2f-97f3-6f0e99b416bf, Lecture Notes in Computer Science,ARTICLE_VENUE
3c95481f-90ce-41bf-a488-c3f8b52436f2, Lecture Notes in Computer Science,ARTICLE_VENUE
3c9775b1-0231-4fa7-a24c-9cbdf9aa23ff, Lecture Notes in Computer Science,ARTICLE_VENUE
3c9c191d-9a48-4c65-8008-54c6eda5bde1, Lecture Notes in Computer Science,ARTICLE_VENUE
3c9db2aa-c7c6-48ec-ac5c-59ab3f7154dc, Lecture Notes in Computer Science,ARTICLE_VENUE
3c9eedc3-9108-4749-b736-14c0198fd840, Lecture Notes in Computer Science,ARTICLE_VENUE
3cac1e76-eb3e-4adb-8dc5-d074af9323af, Lecture Notes in Computer Science,ARTICLE_VENUE
3cb67f5b-76ec-41b3-9308-b32fe0900b09, Lecture Notes in Computer Science,ARTICLE_VENUE
3cb8ab29-f970-4766-9b09-ab7fe278c959, Lecture Notes in Computer Science,ARTICLE_VENUE
3cb9d514-b9ec-4329-974c-82f97e05c0c5, Lecture Notes in Computer Science,ARTICLE_VENUE
3cb9f1c6-3f9a-476c-8c19-736b8fb9da96, Lecture Notes in Computer Science,ARTICLE_VENUE
3cc95314-3581-4781-a101-ce177d5d7074, Lecture Notes in Computer Science,ARTICLE_VENUE
3cd71b55-6b06-43bb-b5a9-6c5fd863a812, Lecture Notes in Computer Science,ARTICLE_VENUE
3cd88763-8d71-40dd-8c06-cfd60ab496dd, Lecture Notes in Computer Science,ARTICLE_VENUE
3cdb21cc-09e5-4ee0-acb5-84f872e506cd, Lecture Notes in Computer Science,ARTICLE_VENUE
3cdbe3be-b15f-4525-afb7-62b8b0c3c807, Lecture Notes in Computer Science,ARTICLE_VENUE
3cdcd516-ca62-42f4-9299-bf7cf0c4f2c1, Lecture Notes in Computer Science,ARTICLE_VENUE
3cf3ccdd-b1f5-4f21-b336-6b73bb65f3c0, Lecture Notes in Computer Science,ARTICLE_VENUE
3cf97b8a-cece-4dc5-8ce0-2d2710734128, Lecture Notes in Computer Science,ARTICLE_VENUE
3cfa4f05-3d3e-42bb-9c5d-8bbd10dae571, Lecture Notes in Computer Science,ARTICLE_VENUE
3cfe8761-d2f3-4ada-a640-86014b2fe878, Lecture Notes in Computer Science,ARTICLE_VENUE
3d026426-cef5-46f4-a7dd-2b18754ce904, Lecture Notes in Computer Science,ARTICLE_VENUE
3d0ca8c1-7738-43f9-b598-211f2b34a93f, Lecture Notes in Computer Science,ARTICLE_VENUE
3d1b1bb9-3bdf-4c49-9f48-21ad8189fb6e, Lecture Notes in Computer Science,ARTICLE_VENUE
3d1eb907-2c4d-4619-91c3-51e349ad987e, Lecture Notes in Computer Science,ARTICLE_VENUE
3d22a373-e5a8-42ea-bcdf-ff7f612704dc, Lecture Notes in Computer Science,ARTICLE_VENUE
3d29e0b7-9b40-4c45-bee0-2a0172b0850c, Lecture Notes in Computer Science,ARTICLE_VENUE
3d2c9fba-204f-46d5-a912-b329a8a556ec, advances in computing and communications,ARTICLE_VENUE
3d2d2607-e622-4ace-b414-e25cf7fbc07e, Lecture Notes in Computer Science,ARTICLE_VENUE
3d2ff005-e389-4e99-8675-d1ffc0a878e8, international conference on software engineering,ARTICLE_VENUE
3d326424-d511-41f3-9d13-f561fd57a835, Lecture Notes in Computer Science,ARTICLE_VENUE
3d36c06f-7c7a-4757-93e7-933ce7686519, Lecture Notes in Computer Science,ARTICLE_VENUE
3d392800-d777-47c9-9145-cbb48a6dc0c9, Lecture Notes in Computer Science,ARTICLE_VENUE
3d3b146e-2609-4bbf-bdc6-6bc09a8ae67a, Lecture Notes in Computer Science,ARTICLE_VENUE
3d4418ca-4372-4568-be69-be7a39c9bc68, Lecture Notes in Computer Science,ARTICLE_VENUE
3d44cc74-db97-44e5-b13e-a221f1c07ba4, Lecture Notes in Computer Science,ARTICLE_VENUE
3d4951c3-83ab-4505-bd69-ed5aa2cd6f3f, Lecture Notes in Computer Science,ARTICLE_VENUE
3d4a157f-1c5d-4d6e-9630-6e9c395042b1, Lecture Notes in Computer Science,ARTICLE_VENUE
3d5bcc9e-9d7c-4d67-bffa-f62116e32b1b, Lecture Notes in Computer Science,ARTICLE_VENUE
3d5d2b4b-3ca2-4df2-8025-3aa4ddb92b2a, Lecture Notes in Computer Science,ARTICLE_VENUE
3d63f249-73f0-426a-88e5-e61adb6c6dea, Lecture Notes in Computer Science,ARTICLE_VENUE
3d678326-5470-4799-9212-c88c9d919c1b, Lecture Notes in Computer Science,ARTICLE_VENUE
3d67fdc2-da22-4073-a108-fc73d5089745, Lecture Notes in Computer Science,ARTICLE_VENUE
3d6dc29e-bc9c-4ea1-8bee-15e6362c33ac, advances in computing and communications,ARTICLE_VENUE
3d72aff7-c64b-4121-ae16-b01f1bb9870b, Lecture Notes in Computer Science,ARTICLE_VENUE
3d72c392-1298-4125-8b82-6020a5e1c0a9, Lecture Notes in Computer Science,ARTICLE_VENUE
3d797bb8-40bb-49d9-afa0-7bb8b2249d21, Lecture Notes in Computer Science,ARTICLE_VENUE
3d79fcdc-01e0-4fa2-862b-d251bafbeedc, Lecture Notes in Computer Science,ARTICLE_VENUE
3d7c2f14-b026-4ee1-8e09-190c8d5141ed, Lecture Notes in Computer Science,ARTICLE_VENUE
3d7e31d2-519e-4980-b863-f23920e7f58b, Lecture Notes in Computer Science,ARTICLE_VENUE
3d7f6e54-acd9-436e-bf6d-cbc8680825c6, Lecture Notes in Computer Science,ARTICLE_VENUE
3d822680-ae3f-4226-94a1-d1da80c106f0, Lecture Notes in Computer Science,ARTICLE_VENUE
3d87d740-a281-415d-a5f9-9a93d10adc9d, Lecture Notes in Computer Science,ARTICLE_VENUE
3d8e5b4c-8e95-4d41-aaaa-852e5f6ad029, advances in computing and communications,ARTICLE_VENUE
3d907df6-a250-47af-87c6-ce482c4a0759, Lecture Notes in Computer Science,ARTICLE_VENUE
3d93acb5-a995-4085-841f-c23f72143624, Lecture Notes in Computer Science,ARTICLE_VENUE
3d952d22-b1d0-4c69-ac89-61b4b0660d9c, Lecture Notes in Computer Science,ARTICLE_VENUE
3d977876-6c3f-4697-bbec-1a012aca4c49, Lecture Notes in Computer Science,ARTICLE_VENUE
3d99098f-74b3-4889-b354-c88ca5f9056a, Lecture Notes in Computer Science,ARTICLE_VENUE
3d9a92ef-a1da-4675-95dd-2e905ddcbc56, Lecture Notes in Computer Science,ARTICLE_VENUE
3da01e66-3340-48bf-9fa7-0e4fe35ab5e4, Lecture Notes in Computer Science,ARTICLE_VENUE
3da153cd-55e5-4a0e-8a98-01227ecf7448, Lecture Notes in Computer Science,ARTICLE_VENUE
3da2cd8f-b47b-4226-8993-175fafa1133b, Lecture Notes in Computer Science,ARTICLE_VENUE
3da4ddd2-ff25-4b2c-b7e7-46c850f46af1, Lecture Notes in Computer Science,ARTICLE_VENUE
3da6edba-6643-4d6c-835c-2eab386f268c, Lecture Notes in Computer Science,ARTICLE_VENUE
3dae6aac-57dc-4194-bafb-1a98a9cb53ce, Communications of The ACM,ARTICLE_VENUE
3db37d81-5637-414c-a450-50519fb225fa, Lecture Notes in Computer Science,ARTICLE_VENUE
3db3b283-c9cd-426b-a501-76a20e7604d9, Lecture Notes in Computer Science,ARTICLE_VENUE
3db9b1fb-e1ed-4e33-961a-33e7d7a5df8d, Lecture Notes in Computer Science,ARTICLE_VENUE
3dbc0d55-1324-441c-8fdc-59e426d6b17d, Lecture Notes in Computer Science,ARTICLE_VENUE
3dbc52bb-42bd-4009-9d97-5820b9bd7e2f, Lecture Notes in Computer Science,ARTICLE_VENUE
3dbdcb12-e958-40a8-9173-96e684c855ca, Lecture Notes in Computer Science,ARTICLE_VENUE
3dc0c611-59a2-4e16-90c4-edd66fc136f0, Lecture Notes in Computer Science,ARTICLE_VENUE
3dc2a1fc-2c31-4190-aca5-2516eac2e9c9, Lecture Notes in Computer Science,ARTICLE_VENUE
3dc5dd1f-c1fb-4434-9969-649c891435bc, Lecture Notes in Computer Science,ARTICLE_VENUE
3dc85647-cca8-4f8d-add6-60e8ce47ffe7, Lecture Notes in Computer Science,ARTICLE_VENUE
3dcd758d-d161-4958-a55d-51e852dcb62a, Lecture Notes in Computer Science,ARTICLE_VENUE
3dd342f9-3321-41d4-86a2-74c919cf2d6d, Lecture Notes in Computer Science,ARTICLE_VENUE
